establishment_id,establishment_name,street,city,state,zip,latitude,longitude,type,slaughter,animals_slaughtered_list,animals_processed_list,phone,grant_date,dbas,slaughter_volume_category,processing_volume_category
TRANSAUCK1/01,Transfreight Limited,"101 Cavendish Drive,Papatoetoe",Auckland,Auckland Council,,-36.9900527,174.8674498,Risk Management Programme - Stores - Cold and Dry,No,,"Animal products (non-dairy), Bee products, Dairy products, Fats/oils, Non-AP",,2020-06-02,,,
TRANSAUCK2/01,Transfreight Limited,"35 Kaweroa Drive, Tauriko",Tauranga,Tauranga City Council,,-37.7616754,176.0931796,Risk Management Programme - Stores - Cold and Dry,No,,"Animal products (non-dairy), Bee products, Dairy products, Non-AP",,2023-03-16,,,
TRANZ1/01,Tranznorth Limited,16 Hewlett Street,Whangarei,Whangarei District Council,,-35.7416878,174.3441359,Risk Management Programme - Transport - Animal material and animal products,No,,"Animal products (non-dairy), Dairy products, Non-AP",,2019-09-25,,,
TRAVAMA1/01,Travama Holdings Limited,1114 Kaiaua Road,MANGATANGI,Auckland Council,,-37.199604,175.1986711,Risk Management Programme - Eggs,No,,Eggs,,2021-11-16,,,
TRCTRANS01/01,Tom Ryan Cartage Limited,"32 Alfred Street, Onehunga",Auckland,Auckland Council,,-36.9241463,174.7944781,Risk Management Programme - Transport - Dairy material and dairy products,No,,"Animal products (non-dairy), Dairy material, Dairy products",,2022-03-03,,,
TREAT1/01,The Natural Pet Treat Company Limited,"11-13 Lansford Crescent, Avondale",Auckland,Auckland Council,,-36.9041982,174.6988191,Risk Management Programme - Custom,No,,"Dairy products, Eggs, Fish, Poultry, Red meat",,2012-12-04,,,
TREAT2/01,The Natural Pet Treat Company Limited,"9 Lansford Crescent, Avondale",Auckland,Auckland Council,,-36.9068687,174.6982046,Risk Management Programme - Stores - Cold and Dry,No,,"Animal products (non-dairy), Dairy products",,2020-03-09,,,
TRL1/01,Tekapo Rabbits 2023 Limited,282 Woodside Road,Geraldine,Timaru District Council,,0.0,0.0,Risk Management Programme - Custom,No,,"Hides & Skins, Poultry, Red meat, Wild hares, Wild possums, Wild rabbits, Wild wallabies",,2023-04-13,,,
TSH01/01,True South Honey Limited,"3 Deans Street,RD2,Fairton",Ashburton,Ashburton District Council,,0.0,0.0,Risk Management Programme - Bee Products Processing and Storage,No,,"Bee products, Beeswax, Honey, Propolis",,2024-12-10,,,
TTH3P/01,Tai Tokerau Honey Limited,4 Milky Way,Kaitaia,Far North District Council,,-35.1011367,173.2603382,Risk Management Programme - Bee products - Honey and dried pollen processing,No,,"Bee products, Beeswax",,2016-07-22,,,
TTHC2/01,The True Honey Co Limited,9 Oringi Road,Dannevirke,Tararua District Council,,-40.2641658,176.0265903,Risk Management Programme - Bee products - Honey and dried pollen processing,No,,"Animal products (non-dairy), Bee products, Beeswax, Honey",,2023-09-01,,,
TTL02/01,Porou Miere Limited,281 Waione Road,TE ARAROA,Gisborne District Council,,-37.6380409,178.3300278,Risk Management Programme - Bee products - Honey and dried pollen processing,No,,"Bee products, Beeswax, Honey",,2023-01-25,,,
TUAKAUPF1/01,Tuakau Pet Food Processors Limited,17 Carr Street,Tuakau,Auckland Council,,0.0,0.0,Risk Management Programme - Custom,No,,"Alpacas/llamas, Animal products (non-dairy), Deer Co-products, Deer Velvet, Fish, Ostriches & emus, Poultry, Red meat, Wild deer, Wild goats, Wild hares, Wild possums, Wild rabbits, Wild wallabies",,2017-10-16,,,
TURK475/01,Turks Poultry Farm Limited,Purcell Street West,Foxton,Horowhenua District Council,,0.0,0.0,Risk Management Programme - Custom,No,,"Chickens, Poultry",,2023-05-12,,,
TURKWYLIE1/01,Turks Poultry Farm Limited,420 Wylie Road,Foxton,Horowhenua District Council,,-40.4282957,175.2747517,Risk Management Programme - Stores - Cold and Dry,No,,Animal products (non-dairy),,2023-04-27,,,
TURNER01/01,Turner Holdings (2009) Limited,121 Cordelia Street,Stratford,Stratford District Council,,-39.3470302,174.2931049,Risk Management Programme - Dual operator butcher,No,,"Animal products (non-dairy), Poultry, Red meat",,2019-01-09,,,
TVF65/01,IKA Services Limited,65 Puaha Road,Little River,,,-43.7477609,172.8247121,Risk Management Programme - Eggs,No,,Eggs,,2025-02-03,Thistle Valley Farm,,
TWHC2013/01,The Wright Honey Co Limited,1703 Cust Road,Cust,Waimakariri District Council,,-43.3121431,172.3775896,Risk Management Programme - Bee products - Honey and dried pollen processing,No,,"Bee products, Beeswax, Honey",,2018-11-28,,,
TWWFR01/01,Te Waewae Eggs Limited,"751 Tuatapere Orepuki Highway, RD 1",Riverton,Southland District Council,,0.0,0.0,Risk Management Programme - Eggs,No,,Eggs,,2021-11-11,,,
TZ2020/01,The Zone Pharmaceutical Limited,"4/10 Canaveral Drive, Albany",Auckland,Auckland Council,,-36.7404168,174.7249765,Risk Management Programme - Custom,No,,"Animal products (non-dairy), Dairy products",,2022-06-01,,,
UDDERLY53B/01,Udderly Organic Limited,"218 Paiaka Road, RD 5",Levin,Horowhenua District Council,,0.0,0.0,Risk Management Programme - Dairy - Liquid milk domestic supply,No,,"Dairy material, Dairy products, Milk & cream",,2023-09-05,,,
UNIPHARM1/01,Unipharm Healthy Manufacturing Co. Limited,"1-3 Paul Matthews Road, Rosedale",Auckland,Auckland Council,,-36.7516818,174.7147011,Risk Management Programme - Custom,No,,"Animal products (non-dairy), Bee products, Bivalve molluscan shellfish, Casein, Caseinate, Colostrum products, Dairy products, Deer Velvet, Eggs, Fish, Gelatine, Hydrolysates, Lactose, Milk powders, Milk proteins, Non-AP, Nutritional powders excl IF & FOF, Red meat, Speciality powders, Whey products",,2023-03-23,,,
UNIPHARM2/01,Unipharm Dairy Limited,"4 Cebel Place, Rosedale",Auckland,Auckland Council,,-36.7492055,174.7047284,Risk Management Programme - Custom,No,,"Animal products (non-dairy), Bee products, Bivalve molluscan shellfish, Dairy products, Eggs, Fish, Non-AP, Red meat",,2023-05-01,,,
UPL777/01,Universal Pharmaceuticals Limited,"106 Richard Pearse Drive,Mangere",Auckland,Auckland Council,,-36.9861816,174.7827753,Risk Management Programme - Custom,No,,"Animal products (non-dairy), Bee products, Bivalve molluscan shellfish, Dairy products, Deer Velvet, Fats/oils, Fish, Gelatine, Milk powders, Non-AP, Nutritional powders excl IF & FOF, Speciality powders, Whey products",,2023-04-03,,,
UPPERCUTS1/01,Upper Cuts Butchery Limited,166 Florence Road,Winton,Southland District Council,,0.0,0.0,Risk Management Programme - Dual operator butcher,No,,"Animal products (non-dairy), Poultry, Red meat",,2015-02-24,,,
UTOPIA23/01,Utopia Free Range Limited,19 Russel Street,Westport,Buller District Council,,0.0,0.0,Risk Management Programme - Eggs,No,,Eggs,,2023-12-12,,,
VALUE2012/01,Richard Neil Clucas,73 Winslow Road,Ashburton,Ashburton District Council,,-43.9556558,171.6490528,Risk Management Programme - Dual operator butcher,No,,"Animal products (non-dairy), Red meat",,2015-12-01,Value Plus Processing,,
VBDL18/01,Village Butchery and Deli Limited,126 Ormond Road,Gisborne,Gisborne District Council,,-38.6552102,178.0250307,Risk Management Programme - Dual operator butcher,No,,"Animal products (non-dairy), Fish, Poultry, Red meat",,2018-08-01,,,
VDB001/01,Van Den Brink Poultry Limited,18 Ryders Road,Tuakau,Auckland Council,,0.0,0.0,Risk Management Programme - Custom,No,,"Chickens, Poultry",,2022-02-22,,,
VDB002/01,Van Den Brink Poultry Limited,"9 -15 Hannigan Drive, Mount Wellington",Auckland,Auckland Council,,0.0,0.0,Risk Management Programme - Custom,No,,"Animal products (non-dairy), Non-AP, Poultry",,2020-06-04,,,
VDB004/01,Van Den Brink Poultry Limited,309 Karaka North Road,KARAKA,Auckland Council,,-37.0736913,174.8961773,Risk Management Programme - Chicken producers,No,,Broiler (meat) chickens,,2023-10-30,,,
VDB005/01,Van Den Brink Poultry Limited,"175 Manion Road, RD 7",Christchurch,Christchurch City Council,,0.0,0.0,Risk Management Programme - Chicken producers,No,,Broiler (meat) chickens,,2023-10-30,,,
VEER2016/01,Veer Enterprise Limited,"61-65 Kirkbride Road, Mangere",Auckland,Auckland Council,,-36.9745416,174.7906784,Risk Management Programme - Transport - Animal material and animal products,No,,"Animal products (non-dairy), Dairy products, Non-AP",,2022-12-16,,,
VESTA1/01,Vesta Poultry Limited,"109 McEntee Road,Waitakere",Auckland,Auckland Council,,-36.8539565,174.5649962,Risk Management Programme - Chicken producers,No,,Broiler (meat) chickens,,2025-01-15,,,
VGB1/01,Sarita Matabilas,"348 Mangakahia Road, RD 9",Whangarei,Whangarei District Council,,0.0,0.0,Risk Management Programme - Eggs,No,,Eggs,,2020-05-21,Vista Game Birds,,
VILLBUTCH1/01,The Classic Butcher Limited,4 Joll Road,Havelock North,Central Hawkes Bay District Council,,-39.6707266,176.8778264,Risk Management Programme - Dual operator butcher,No,,Red meat,,2023-01-10,,,
VITA0103/01,Vita Power Limited,120 Putiki Drive,Wanganui,Whanganui District Council,,-39.9493299,175.0537094,Risk Management Programme - Custom,No,,"Animal products (non-dairy), Bivalve molluscan shellfish, Casein, Caseinate, Dairy products, Red meat, Whey products",,2018-08-01,,,
VOLC01/01,Volcanic Creamery Limited,"925 Oturoa Road, Hamurana",Rotorua,Rotorua Lakes Council,,-38.041051,176.1144905,"Risk Management Programme - Dairy Products, Farm dairies - Domestic supply",No,,"Dairy material, Dairy products, Fermented milk products, Milk & cream",,2021-12-06,,,
W366/01,Wild Honey NZ (2017) Limited,"978 Colville Road,Papa Aroha",Coromandel,Thames-Coromandel District Council,,0.0,0.0,Risk Management Programme - Bee products - Honey and dried pollen processing,No,,"Bee products, Honey",,2017-03-28,,,
WAIBUT1/01,Ballyhar Limited,42 Main Road,Waikanae,Kapiti Coast District Council,,-40.8797304,175.0642662,Risk Management Programme - Dual operator butcher,No,,"Animal products (non-dairy), Fish, Poultry, Red meat",,2022-11-02,Waikanae Butchery,,
WAIEGGS1/01,Wairarapa Eggs Limited,360A Chester Road,Carterton,Carterton District Council,,-40.9735147,175.5509142,Risk Management Programme - Eggs,No,,Eggs,,2021-11-05,,,
WAIHEKEH1/01,Neil Simon Quaife,96 State Highway 33,Rotorua,Rotorua Lakes Council,,-38.0415053,176.3311164,Risk Management Programme - Bee products - Honey and dried pollen processing,No,,"Bee products, Beeswax, Honey",,2006-12-21,,,
WAIHON2/01,Waitomo Honey (2010) Limited,44 View Road,Te Kuiti,Waitomo District Council,,-38.325341,175.1631006,Risk Management Programme - Bee products - Honey and dried pollen processing,No,,"Animal products (non-dairy), Bee products, Beeswax, Comb honey, Honey",,2020-02-05,,,
WAIKATO1/01,Waikato Petfoods Limited,2 Lincoln Street,Hamilton,Hamilton City Council,,-37.7887762,175.2597513,Risk Management Programme - Custom,No,,"Animal products (non-dairy), Bee products, Farmed gone feral cattle, Farmed gone feral goats, Farmed gone feral pigs, Farmed gone feral sheep, Fish, Hides & Skins, Possums, Poultry, Red meat, Wild birds (ground-living), Wild deer, Wild hares, Wild possums, Wild rabbits, Wild wallabies",,2022-03-03,,,
WAIMAUNGA1/01,Waimaunga Salmon Limited,"Waiuta Road, Ikamatua",Reefton,Buller District Council,,0.0,0.0,Risk Management Programme - Custom,No,,"Farmed fish, Fish",,2020-03-23,,,
WAIRAKAU21/01,DG & PM Van Den Heuvel Limited,[Private],Te Aroha,Matamata-Piako District Council,,0.0,0.0,Risk Management Programme - Chicken producers,No,,Broiler (meat) chickens,,2023-10-12,,,
WAIREKA2/01,Waireka Honey (2012) Limited,"2221 State Highway 1, RD 3",Palmerston North,Palmerston North City Council,,0.0,0.0,Risk Management Programme - Bee products - Honey and dried pollen processing,No,,"Bee products, Beeswax, Deer Velvet, Honey",,2020-09-25,,,
WALSAP2/01,Wingsbury Apiaries 2022 Limited,"483 Old Te Aroha Road, RD 1",Matamata,Matamata-Piako District Council,,0.0,0.0,Risk Management Programme - Bee products - Honey and dried pollen processing,No,,"Bee products, Beeswax, Honey",,2022-06-14,,,
WAPETB1/01,Wild Appetite Limited,"40 Tarndale Grove,Rosedale",Auckland,Auckland Council,,-36.7454727,174.7013671,Risk Management Programme - Custom,No,,"Animal products (non-dairy), Poultry, Red meat",,2025-03-31,,,
WATAVIEW01/01,Wataview Limited,"Nixon Cate Limited,Unit 10, 25 Airborne Road,Albany",Auckland,Auckland Council,,0.0,0.0,Risk Management Programme - Chicken producers,No,,Broiler (meat) chickens,,2023-12-06,,,
WB1/01,Waipawa Butchery (2017) Limited,72 High Street,Waipawa,Central Hawkes Bay District Council,,0.0,0.0,Risk Management Programme - Dual operator butcher,No,,"Animal products (non-dairy), Poultry, Red meat",,2017-07-10,,,
WCS1/01,Seafood Bazaar Limited,"64 Mahana Road, Te Rapa",Hamilton,Hamilton City Council,,-37.759911,175.2499308,Risk Management Programme - Custom,No,,"Animal products (non-dairy), Bivalve molluscan shellfish, Crustaceans (including rock lobsters), Fish, Paua, Squid & other cephalopods",,2014-07-15,,,
WDL01/01,Waiu Dairy Limited Partnership,1 Tamaoho Drive,Kawerau,Kawerau District Council,,-38.0665583,176.7313598,Risk Management Programme - Custom,No,,"Butter, Colostrum products, Dairy products, Milk & cream, Milk fat products, Milk powders, Milk proteins",,2023-07-26,,,
WEATHER1/01,Weatherell Transport Limited,"78 Niven Street, Onekawa",Napier,Napier City Council,,-39.503676,176.876349,Risk Management Programme - Stores - Cold and Dry,No,,Animal products (non-dairy),,2019-07-28,,,
WEBSTER1/01,JBO Limited,63 Victoria Street,Dargaville,Kaipara District Council,,-35.9424534,173.8693519,Risk Management Programme - Dual operator butcher,No,,Red meat,,2022-10-21,Webster Family Butchery,,
WEDDER03/01,Wedderspoon Organic NZ Limited,621 Lineside Road,Rangiora,Waimakariri District Council,,-43.327024,172.6003024,Risk Management Programme - Bee products - Honey and dried pollen processing,No,,"Bee products, Honey",,2023-03-16,,,
WEEDONS1/01,H & R Marketing Limited,"657 Maddisons Road, Weedons",Christchurch,Christchurch City Council,,0.0,0.0,Risk Management Programme - Eggs,No,,"Eggs, Rearer laying chickens",,2022-01-28,Weedons Eggs,,
WEESM0KE/01,The Wee Smokehouse Limited,"437 Baxters Road, RD5",Ashburton,Ashburton District Council,,0.0,0.0,"Risk Management Programme - Dual operator butcher, Dual operator butcher - Attachment U, Meat at Stalls",No,,"Fish, Red meat",,2023-01-16,,,
WEGGCO1/01,Welch Egg Company Limited,162 Harrisville Road,Tuakau,Waikato District Council,,-37.2392988,174.9545676,Risk Management Programme - Eggs,No,,"Eggs, Layer chickens, Rearer laying chickens",,2023-05-11,,,
WESTEX1/01,Andrew John Hamilton,222 Horseshoe Bay Road,STEWART ISLAND,Southland District Council,,-46.8824574,168.1329902,Risk Management Programme - Inshore vessels - Fish filleting,No,,Fish,,2021-01-27,,,
WGSLTD2/01,Wild Game Salamis Limited,"411 Orchard Road,Camberley",Hastings,Hastings District Council,,-39.626695,176.8213117,Risk Management Programme - Dual operator butcher,No,,Red meat,,2022-08-31,,,
WH88/01,Woodland Honey 2008 Limited,"55 Wharf Road, Colville",Coromandel,Thames-Coromandel District Council,,-36.6316657,175.4689054,Risk Management Programme - Bee products - Honey and dried pollen processing,No,,"Bee products, Beeswax, Honey",,2010-05-21,,,
WHAKA1/01,Naked Meats Limited,17B Minden Road,TE PUNA,Western Bay Of Plenty District Council,,-37.6971974,176.0736615,Risk Management Programme - Dual operator butcher,No,,Red meat,,2015-02-17,,,
WHANEGGS01/01,Whangaripo Eggs LImited,"1239 Whangaripo Valley Road, RD 2",Wellsford,Auckland Council,,0.0,0.0,Risk Management Programme - Eggs,No,,Eggs,,2021-11-24,,,
WHANUI5017/01,Whanui Limited,[Private],Christchurch,Christchurch City Council,,0.0,0.0,Risk Management Programme - Chicken producers,No,,Broiler (meat) chickens,,2023-10-11,,,
WHARE1/01,Whare Honey General Partner Limited,"811 Arapuni Road, RD 2",Te Awamutu,Waipa District Council,,0.0,0.0,Risk Management Programme - Bee products - Honey and dried pollen processing,No,,"Bee products, Beeswax",,2021-11-04,,,
WHC1/01,Waitemata Honey Co Limited,"8 Te Kea Place, Rosedale",Auckland,Auckland Council,,-36.7504322,174.7042798,Risk Management Programme - Bee products - Honey and dried pollen processing,No,,"Bee products, Dried pollen, Non-AP",,2022-06-10,,,
WHITI1/01,The Ducks Boots Limited,69 Albert Street,Whitianga,Thames-Coromandel District Council,,-36.8382681,175.7033044,Risk Management Programme - Dual operator butcher,No,,"Animal products (non-dairy), Fish, Poultry, Red meat",,2023-03-21,Whiti Butchery,,
WHL1/01,Wilson Hellaby Limited,"Cnr Industry Road & Southdown Lane, Otahuhu",Auckland,Auckland Council,,0.0,0.0,Risk Management Programme - Custom,No,,"Poultry, Red meat",,2022-11-15,,,
WHL76/01,Whitestone Honey Limited,12 Kirks Road,Waimate,Waimate District Council,,-44.723717,171.010727,Risk Management Programme - Bee products - Honey and dried pollen processing,No,,"Bee products, Beeswax, Honey",,2019-06-10,,,
WHP3/01,Comvita New Zealand Limited - Waikato,124 McGhie Road,Te Awamutu,Waipa District Council,,0.0,0.0,Risk Management Programme - Bee products - Honey and dried pollen processing,No,,"Bee products, Beeswax, Honey",,2020-08-05,,,
WILDSOUTH1/01,Wild South Honey Limited,"31 Bluecliffs Beach Road, RD 1",Tuatapere,Southland District Council,,0.0,0.0,Risk Management Programme - Bee products - Honey and dried pollen processing,No,,"Bee products, Beeswax, Comb honey, Honey",,2017-12-18,,,
WINDY1/01,Roger Ian Windlebourne & Bernadette Windlebourne Partnership,"7 Wireless Road, RD 2",Kaitaia,Far North District Council,,0.0,0.0,Risk Management Programme - Dual operator butcher,No,,"Animal products (non-dairy), Red meat",,2005-10-25,Windy Home Kills,,
WISE1/01,Wiseway Logistics Limited,"21 Andrew Baxter Drive,Mangere",Auckland,Auckland Council,,-36.9749365,174.7798101,Risk Management Programme - Stores - Cold and Dry,No,,"Animal products (non-dairy), Beeswax, Dairy products, Hides & Skins, Non-AP, Tallow, Wool - fibre",,2022-08-11,,,
WM888/01,Whakatohea Mussels (Opotiki) Limited,"89 Waioeka Road, Otara",Opotiki,Opotiki District Council,,0.0,0.0,Risk Management Programme - Custom,No,,"Animal products (non-dairy), Bivalve molluscan shellfish, Other animal products",,2021-08-13,,,
